idx,image_id,class
24783,WEP93724114A_54-5CW-ITISA51-1_234_4,4
24784,WEP93724114A_54-5CW-ITISA51-1_267_4,4
24785,WEP93724114A_54-5CW-ITISA51-1_268_3,4
24786,WEP93724114A_54-5CW-ITISA51-1_277_4,4
24787,WEP93724114A_54-5CW-ITISA51-1_278_1,4
24788,WEP93724114A_54-5CW-ITISA51-1_293_3,4
24789,WEP93724114A_54-5CW-ITISA51-1_297_1,4
24790,WEP93724114A_54-5CW-ITISA51-1_309_1,4
24791,WEP93724114A_54-5CW-ITISA51-1_319_1,4
24792,WEP93724114A_54-5CW-ITISA51-1_378_3,4
24793,WEP93724114A_54-5CW-ITISA51-1_50_1,4
24794,WEP93724114A_54-5CW-ITISA51-1_56_1,4
24795,WEP93724114A_54-5CW-ITISA51-1_5_4,4
24796,WEP93724114A_54-5CW-ITISA51-1_78_1,4
24797,WEP93724114A_54-5CW-ITISA51-1_80_4,4
24798,WEP93724114A_54-5CW-ITISA51-1_94_1,4
24799,WEP93724114A_54-5CW-ITISA51-1_96_2,4
24800,WEP93724114A_54-5CW-ITISA51-2_107_4,4
24801,WEP93724114A_54-5CW-ITISA51-2_111_2,4
24802,WEP93724114A_54-5CW-ITISA51-2_125_1,4
24803,WEP93724114A_54-5CW-ITISA51-2_129_3,4
24804,WEP93724114A_54-5CW-ITISA51-2_179_1,4
24805,WEP93724114A_54-5CW-ITISA51-2_180_1,4
24806,WEP93724114A_54-5CW-ITISA51-2_210_4,4
24807,WEP93724114A_54-5CW-ITISA51-2_230_4,4
24808,WEP93724114A_54-5CW-ITISA51-2_241_1,4
24809,WEP93724114A_54-5CW-ITISA51-2_265_2,4
24810,WEP93724114A_54-5CW-ITISA51-2_28_2,4
24811,WEP93724114A_54-5CW-ITISA51-2_305_1,4
24812,WEP93724114A_54-5CW-ITISA51-2_311_2,4
24813,WEP93724114A_54-5CW-ITISA51-2_334_1,4
24814,WEP93724114A_54-5CW-ITISA51-2_336_3,4
24815,WEP93724114A_54-5CW-ITISA51-2_339_3,4
24816,WEP93724114A_54-5CW-ITISA51-2_341_1,4
24817,WEP93724114A_54-5CW-ITISA51-2_350_1,4
24818,WEP93724114A_54-5CW-ITISA51-2_352_3,4
24819,WEP93724114A_54-5CW-ITISA51-2_357_4,4
24820,WEP93724114A_54-5CW-ITISA51-2_362_2,4
24821,WEP93724114A_54-5CW-ITISA51-2_66_4,4
24822,WEP93724114A_54-5CW-ITISA51-2_93_1,4
24823,WEP93724114A_56-5CW-ITISA50-1_165_3,4
24824,WEP93724114A_56-5CW-ITISA50-1_183_3,4
24825,WEP93724114A_56-5CW-ITISA50-1_19_4,4
24826,WEP93724114A_56-5CW-ITISA50-1_270_3,4
24827,WEP93724114A_56-5CW-ITISA50-1_299_4,4
24828,WEP93724114A_56-5CW-ITISA50-1_315_4,4
24829,WEP93724114A_56-5CW-ITISA50-1_351_3,4
24830,WEP93724114A_56-5CW-ITISA50-1_370_4,4
24831,WEP93724114A_56-5CW-ITISA50-1_79_4,4
24832,WEP93724114A_56-5CW-ITISA50-2_175_3,4
24833,WEP93724114A_56-5CW-ITISA50-2_189_3,4
24834,WEP93724114A_56-5CW-ITISA50-2_199_2,4
24835,WEP93724114A_56-5CW-ITISA50-2_218_3,4
24836,WEP93724114A_56-5CW-ITISA50-2_227_4,4
24837,WEP93724114A_56-5CW-ITISA50-2_235_1,4
24838,WEP93724114A_56-5CW-ITISA50-2_237_3,4
24839,WEP93724114A_56-5CW-ITISA50-2_241_1,4
24840,WEP93724114A_56-5CW-ITISA50-2_254_2,4
24841,WEP93724114A_56-5CW-ITISA50-2_289_4,4
24842,WEP93724114A_56-5CW-ITISA50-2_322_3,4
24843,WEP93724114A_56-5CW-ITISA50-2_332_1,4
24844,WEP93724114A_56-5CW-ITISA50-2_351_3,4
24845,WEP93724114A_56-5CW-ITISA50-2_354_1,4
24846,WEP93724114A_56-5CW-ITISA50-2_94_2,4
24847,WEP93724191A_01-5CW-ITISA47-1_111_2,4
24848,WEP93724191A_01-5CW-ITISA47-1_149_1,4
24849,WEP93724191A_01-5CW-ITISA47-1_186_4,4
24850,WEP93724191A_01-5CW-ITISA47-1_36_2,4
24851,WEP93724191A_01-5CW-ITISA47-1_377_4,4
24852,WEP93724191A_01-5CW-ITISA47-2_333_3,4
24853,WEP93724191A_01-5CW-ITISA47-2_55_4,4
24854,WEP93724191A_06-5CW-ITISA46-1_236_1,4
24855,WEP93724191A_06-5CW-ITISA46-1_281_1,4
24856,WEP93724191A_06-5CW-ITISA46-2_317_1,4
24857,WEP93724191A_06-5CW-ITISA46-2_353_4,4
24858,WEP93724191A_06-5CW-ITISA46-2_374_2,4
24859,WEP93724191A_06-5CW-ITISA46-2_38_4,4
24860,WEP93724192A_01-5CW-ITISA46-1_208_1,4
24861,WEP93724192A_01-5CW-ITISA46-1_38_1,4
24862,WEP93724192A_01-5CW-ITISA46-1_88_1,4
24863,WEP93724192A_01-5CW-ITISA46-2_200_2,4
24864,WEP93724192A_01-5CW-ITISA46-2_205_3,4
24865,WEP93724192A_01-5CW-ITISA46-2_232_4,4
24866,WEP93724192A_06-5CW-ITISA46-1_105_2,4
24867,WEP93724192A_06-5CW-ITISA46-1_203_3,4
24868,WEP93724192A_06-5CW-ITISA46-1_244_1,4
24869,WEP93724192A_06-5CW-ITISA46-1_253_4,4
24870,WEP93724192A_06-5CW-ITISA46-1_270_3,4
24871,WEP93724192A_06-5CW-ITISA46-1_31_2,4
24872,WEP93724192A_06-5CW-ITISA46-1_349_1,4
24873,WEP93724192A_06-5CW-ITISA46-1_357_2,4
24874,WEP93724192A_06-5CW-ITISA46-1_378_1,4
24875,WEP93724192A_06-5CW-ITISA46-2_12_1,4
24876,WEP93724192A_06-5CW-ITISA46-2_229_4,4
24877,WEP93724192A_06-5CW-ITISA46-2_378_3,4
24878,WEP93724192A_06-5CW-ITISA46-2_90_3,4
24879,WEP93724192A_11-5CW-ITISA47-1_115_2,4
24880,WEP93724192A_11-5CW-ITISA47-1_208_2,4
24881,WEP93724192A_11-5CW-ITISA47-1_239_1,4
24882,WEP93724192A_11-5CW-ITISA47-1_272_4,4
24883,WEP93724192A_11-5CW-ITISA47-1_291_1,4
24884,WEP93724192A_11-5CW-ITISA47-1_307_1,4
24885,WEP93724192A_11-5CW-ITISA47-1_352_4,4
24886,WEP93724192A_11-5CW-ITISA47-1_359_4,4
24887,WEP93724192A_11-5CW-ITISA47-1_370_4,4
24888,WEP93724192A_11-5CW-ITISA47-1_373_4,4
24889,WEP93724192A_11-5CW-ITISA47-1_374_4,4
24890,WEP93724193A_06-5CW-ITISA46-1_138_1,4
24891,WEP93724193A_06-5CW-ITISA46-1_141_3,4
24892,WEP93724193A_06-5CW-ITISA46-1_145_2,4
24893,WEP93724193A_06-5CW-ITISA46-1_182_1,4
24894,WEP93724193A_06-5CW-ITISA46-1_20_3,4
24895,WEP93724193A_06-5CW-ITISA46-1_265_2,4
24896,WEP93724193A_06-5CW-ITISA46-1_277_3,4
24897,WEP93724193A_06-5CW-ITISA46-1_297_4,4
24898,WEP93724193A_06-5CW-ITISA46-1_314_1,4
24899,WEP93724193A_06-5CW-ITISA46-1_322_2,4
24900,WEP93724193A_06-5CW-ITISA46-1_371_2,4
24901,WEP93724193A_06-5CW-ITISA46-1_374_4,4
24902,WEP93724193A_06-5CW-ITISA46-1_54_1,4
24903,WEP93724193A_06-5CW-ITISA46-2_127_3,4
24904,WEP93724193A_06-5CW-ITISA46-2_128_3,4
24905,WEP93724193A_06-5CW-ITISA46-2_276_1,4
24906,WEP93724193A_06-5CW-ITISA46-2_300_4,4
24907,WEP93724193A_06-5CW-ITISA46-2_317_2,4
24908,WEP93724193A_06-5CW-ITISA46-2_31_4,4
24909,WEP93724193A_06-5CW-ITISA46-2_350_4,4
24910,WEP93724193A_06-5CW-ITISA46-2_79_1,4
24911,WEP93724193A_11-5CW-ITISA46-1_214_4,4
24912,WEP93724193A_11-5CW-ITISA46-1_228_3,4
24913,WEP93724193A_11-5CW-ITISA46-1_257_2,4
24914,WEP93724193A_11-5CW-ITISA46-1_278_1,4
24915,WEP93724193A_11-5CW-ITISA46-1_31_4,4
24916,WEP93724193A_11-5CW-ITISA46-1_84_2,4
24917,WEP93724193A_11-5CW-ITISA46-2_343_2,4
24918,WEP93724193A_11-5CW-ITISA46-2_97_4,4
24919,WEP93724193A_16-5CW-ITISA46-1_104_4,4
24920,WEP93724193A_16-5CW-ITISA46-1_139_1,4
24921,WEP93724193A_16-5CW-ITISA46-1_212_3,4
24922,WEP93724193A_16-5CW-ITISA46-1_373_3,4
24923,WEP93724193A_16-5CW-ITISA46-1_4_2,4
24924,WEP93724193A_16-5CW-ITISA46-1_69_2,4
24925,WEP93724193A_16-5CW-ITISA46-1_89_3,4
24926,WEP93724193A_16-5CW-ITISA46-2_112_4,4
24927,WEP93724193A_16-5CW-ITISA46-2_120_4,4
24928,WEP93724193A_16-5CW-ITISA46-2_130_2,4
24929,WEP93724193A_16-5CW-ITISA46-2_162_4,4
24930,WEP93724193A_16-5CW-ITISA46-2_20_2,4
24931,WEP93724193A_16-5CW-ITISA46-2_221_4,4
24932,WEP93724193A_16-5CW-ITISA46-2_264_4,4
24933,WEP93724193A_16-5CW-ITISA46-2_319_4,4
24934,WEP93724193A_16-5CW-ITISA46-2_339_4,4
24935,WEP93724193A_16-5CW-ITISA46-2_46_3,4
24936,WEP93724193A_16-5CW-ITISA46-2_49_3,4
24937,WEP93724194A_01-5CW-ITISA46-1_233_3,4
24938,WEP93724194A_01-5CW-ITISA46-1_293_2,4
24939,WEP93724194A_01-5CW-ITISA46-1_300_2,4
24940,WEP93724194A_01-5CW-ITISA46-1_318_1,4
24941,WEP93724194A_01-5CW-ITISA46-1_340_4,4
24942,WEP93724194A_01-5CW-ITISA46-1_354_3,4
24943,WEP93724194A_01-5CW-ITISA46-1_355_1,4
24944,WEP93724194A_01-5CW-ITISA46-1_356_4,4
24945,WEP93724194A_01-5CW-ITISA46-1_44_3,4
24946,WEP93724194A_01-5CW-ITISA46-2_195_2,4
24947,WEP93724194A_01-5CW-ITISA46-2_284_3,4
24948,WEP93724194A_01-5CW-ITISA46-2_298_2,4
24949,WEP93724194A_20-5CW-ITISA47-1_185_4,4
24950,WEP93724194A_20-5CW-ITISA47-1_325_1,4
24951,WEP93724194A_20-5CW-ITISA47-1_325_4,4
24952,WEP93724194A_20-5CW-ITISA47-2_103_1,4
24953,WEP93724194A_20-5CW-ITISA47-2_10_1,4
24954,WEP93724194A_20-5CW-ITISA47-2_122_1,4
24955,WEP93724194A_20-5CW-ITISA47-2_140_1,4
24956,WEP93724194A_20-5CW-ITISA47-2_161_1,4
24957,WEP93724194A_20-5CW-ITISA47-2_16_2,4
24958,WEP93724194A_20-5CW-ITISA47-2_177_1,4
24959,WEP93724194A_20-5CW-ITISA47-2_183_1,4
24960,WEP93724194A_20-5CW-ITISA47-2_214_1,4
24961,WEP93724194A_20-5CW-ITISA47-2_226_1,4
24962,WEP93724194A_20-5CW-ITISA47-2_231_1,4
24963,WEP93724194A_20-5CW-ITISA47-2_232_1,4
24964,WEP93724194A_20-5CW-ITISA47-2_23_1,4
24965,WEP93724194A_20-5CW-ITISA47-2_258_3,4
24966,WEP93724194A_20-5CW-ITISA47-2_273_1,4
24967,WEP93724194A_20-5CW-ITISA47-2_290_2,4
24968,WEP93724194A_20-5CW-ITISA47-2_304_1,4
24969,WEP93724194A_20-5CW-ITISA47-2_305_1,4
24970,WEP93724194A_20-5CW-ITISA47-2_339_1,4
24971,WEP93724194A_20-5CW-ITISA47-2_360_1,4
24972,WEP93724194A_20-5CW-ITISA47-2_378_4,4
24973,WEP93724194A_20-5CW-ITISA47-2_41_1,4
24974,WEP93724194A_20-5CW-ITISA47-2_47_1,4
24975,WEP93724194A_20-5CW-ITISA47-2_48_1,4
24976,WEP93724194A_20-5CW-ITISA47-2_63_1,4
24977,WEP93724194A_20-5CW-ITISA47-2_80_1,4
24978,WEP93724194A_20-5CW-ITISA47-2_8_3,4
24979,WEP93724194A_20-5CW-ITISA47-2_99_1,4
24980,WEP93724593A_01-5CW-ITISA73-1_1246_2,4
24981,WEP93724593A_01-5CW-ITISA73-1_159_3,4
24982,WEP93724593A_01-5CW-ITISA73-1_183_2,4
24983,WEP93724593A_01-5CW-ITISA73-1_253_4,4
24984,WEP93724593A_01-5CW-ITISA73-1_378_2,4
24985,WEP93724593A_01-5CW-ITISA73-2_1002_3,4
24986,WEP93724593A_01-5CW-ITISA73-2_1054_1,4
24987,WEP93724593A_05-5CW-ITISA73-1_1004_2,4
24988,WEP93724593A_05-5CW-ITISA73-1_1239_2,4
24989,WEP93724593A_05-5CW-ITISA73-1_123_1,4
24990,WEP93724593A_05-5CW-ITISA73-1_191_2,4
24991,WEP93724593A_05-5CW-ITISA73-1_453_3,4
24992,WEP93724593A_05-5CW-ITISA73-1_462_3,4
24993,WEP93724593A_05-5CW-ITISA73-1_478_4,4
24994,WEP93724593A_05-5CW-ITISA73-1_690_4,4
24995,WEP93724593A_05-5CW-ITISA73-1_812_3,4
24996,WEP93724593A_05-5CW-ITISA73-1_888_4,4
24997,WEP93724593A_05-5CW-ITISA73-2_128_4,4
24998,WEP93724593A_05-5CW-ITISA73-2_294_4,4
24999,WEP93724593A_05-5CW-ITISA73-2_921_2,4
25000,WEP93724593A_06-5CW-ITISA73-1_576_3,4
25001,WEP93724593A_06-5CW-ITISA73-1_605_3,4
25002,WEP93724593A_06-5CW-ITISA73-1_667_4,4
25003,WEP93724593A_06-5CW-ITISA73-1_777_1,4
25004,WEP93724593A_06-5CW-ITISA73-2_1085_4,4
25005,WEP93724593A_06-5CW-ITISA73-2_1191_3,4
25006,WEP93724593A_06-5CW-ITISA73-2_1200_4,4
25007,WEP93724593A_06-5CW-ITISA73-2_1242_1,4
25008,WEP93724593A_06-5CW-ITISA73-2_1249_1,4
25009,WEP93724593A_06-5CW-ITISA73-2_217_3,4
25010,WEP93724593A_07-5CW-ITISA73-1_326_4,4
25011,WEP93724593A_07-5CW-ITISA73-1_4_2,4
25012,WEP93724593A_07-5CW-ITISA73-1_884_3,4
25013,WEP93724593A_07-5CW-ITISA73-2_250_3,4
25014,WEP93724593A_07-5CW-ITISA73-2_399_2,4
25015,WEP93724593A_07-5CW-ITISA73-2_942_2,4
25016,WEP93724593A_09-5CW-ITISA73-1_1226_1,4
25017,WEP93724593A_09-5CW-ITISA73-1_406_4,4
25018,WEP93724593A_09-5CW-ITISA73-1_419_3,4
25019,WEP93724593A_09-5CW-ITISA73-1_488_1,4
25020,WEP93724593A_09-5CW-ITISA73-1_822_4,4
25021,WEP93724593A_09-5CW-ITISA73-1_961_4,4
25022,WEP93724593A_09-5CW-ITISA73-1_988_4,4
25023,WEP93724593A_09-5CW-ITISA73-2_1129_4,4
25024,WEP93724593A_09-5CW-ITISA73-2_117_1,4
25025,WEP93724593A_09-5CW-ITISA73-2_1237_4,4
25026,WEP93724593A_09-5CW-ITISA73-2_634_2,4
25027,WEP93724593A_09-5CW-ITISA73-2_766_1,4
25028,WEP93724593A_09-5CW-ITISA73-2_955_1,4
25029,WEP93724593A_09-5CW-ITISA73-2_960_2,4
25030,WEP93724593A_12-5CW-ITISA73-1_1130_3,4
25031,WEP93724593A_12-5CW-ITISA73-1_1164_4,4
25032,WEP93724593A_12-5CW-ITISA73-1_11_1,4
25033,WEP93724593A_12-5CW-ITISA73-1_234_3,4
25034,WEP93724593A_12-5CW-ITISA73-1_26_2,4
25035,WEP93724593A_12-5CW-ITISA73-1_82_1,4
25036,WEP93724593A_12-5CW-ITISA73-2_1150_4,4
25037,WEP93724593A_12-5CW-ITISA73-2_1235_2,4
25038,WEP93724594A_03-5CW-ITISA73-1_1152_4,4
25039,WEP93724594A_03-5CW-ITISA73-1_1154_3,4
25040,WEP93724594A_03-5CW-ITISA73-1_201_3,4
25041,WEP93724594A_03-5CW-ITISA73-1_4_2,4
25042,WEP93724594A_03-5CW-ITISA73-1_887_4,4
25043,WEP93724594A_03-5CW-ITISA73-1_932_3,4
25044,WEP93724594A_03-5CW-ITISA73-1_98_1,4
25045,WEP93724594A_03-5CW-ITISA73-2_1003_1,4
25046,WEP93724594A_03-5CW-ITISA73-2_1035_3,4
25047,WEP93724594A_03-5CW-ITISA73-2_1106_3,4
25048,WEP93724594A_03-5CW-ITISA73-2_1202_1,4
25049,WEP93724594A_03-5CW-ITISA73-2_77_3,4
25050,WEP93724594A_04-5CW-ITISA73-1_1121_3,4
25051,WEP93724594A_04-5CW-ITISA73-1_135_1,4
25052,WEP93724594A_04-5CW-ITISA73-1_277_4,4
25053,WEP93724594A_04-5CW-ITISA73-1_281_4,4
25054,WEP93724594A_04-5CW-ITISA73-1_415_3,4
25055,WEP93724594A_04-5CW-ITISA73-1_577_4,4
25056,WEP93724594A_04-5CW-ITISA73-1_644_4,4
25057,WEP93724594A_04-5CW-ITISA73-1_858_4,4
25058,WEP93724594A_04-5CW-ITISA73-2_1072_1,4
25059,WEP93724594A_04-5CW-ITISA73-2_684_3,4
25060,WEP93724594A_04-5CW-ITISA73-2_811_4,4
25061,WEP937245C3A_01-5CW-ITISA47-1_1117_3,4
25062,WEP937245C3A_01-5CW-ITISA47-1_1198_3,4
25063,WEP937245C3A_01-5CW-ITISA47-1_1211_2,4
25064,WEP937245C3A_01-5CW-ITISA47-1_1229_4,4
25065,WEP937245C3A_01-5CW-ITISA47-1_1243_4,4
25066,WEP937245C3A_01-5CW-ITISA47-1_1244_4,4
25067,WEP937245C3A_01-5CW-ITISA47-1_140_2,4
25068,WEP937245C3A_01-5CW-ITISA47-1_14_4,4
25069,WEP937245C3A_01-5CW-ITISA47-1_155_3,4
25070,WEP937245C3A_01-5CW-ITISA47-1_235_3,4
25071,WEP937245C3A_01-5CW-ITISA47-1_283_1,4
25072,WEP937245C3A_01-5CW-ITISA47-1_283_4,4
25073,WEP937245C3A_01-5CW-ITISA47-1_396_4,4
25074,WEP937245C3A_01-5CW-ITISA47-1_416_3,4
25075,WEP937245C3A_01-5CW-ITISA47-1_46_1,4
25076,WEP937245C3A_01-5CW-ITISA47-1_612_4,4
25077,WEP937245C3A_01-5CW-ITISA47-1_614_2,4
25078,WEP937245C3A_01-5CW-ITISA47-1_725_4,4
25079,WEP937245C3A_01-5CW-ITISA47-1_736_1,4
25080,WEP937245C3A_01-5CW-ITISA47-1_90_3,4
25081,WEP937245C3A_01-5CW-ITISA47-1_94_2,4
25082,WEP937245C3A_01-5CW-ITISA47-1_967_2,4
25083,WEP937245C3A_01-5CW-ITISA47-1_990_1,4
25084,WEP937245C3A_01-5CW-ITISA47-2_1026_3,4
25085,WEP937245C3A_01-5CW-ITISA47-2_205_4,4
25086,WEP937245C3A_01-5CW-ITISA47-2_241_4,4
25087,WEP937245C3A_01-5CW-ITISA47-2_363_4,4
25088,WEP937245C3A_01-5CW-ITISA47-2_448_2,4
25089,WEP937245C3A_01-5CW-ITISA47-2_933_4,4
25090,WEP937245C3A_08-5CW-ITISA47-1_1029_4,4
25091,WEP937245C3A_08-5CW-ITISA47-1_1040_1,4
25092,WEP937245C3A_08-5CW-ITISA47-1_1116_2,4
25093,WEP937245C3A_08-5CW-ITISA47-1_1130_4,4
25094,WEP937245C3A_08-5CW-ITISA47-1_1134_4,4
25095,WEP937245C3A_08-5CW-ITISA47-1_1160_4,4
25096,WEP937245C3A_08-5CW-ITISA47-1_1170_4,4
25097,WEP937245C3A_08-5CW-ITISA47-1_1183_4,4
25098,WEP937245C3A_08-5CW-ITISA47-1_1188_4,4
25099,WEP937245C3A_08-5CW-ITISA47-1_1192_4,4
25100,WEP937245C3A_08-5CW-ITISA47-1_1197_4,4
25101,WEP937245C3A_08-5CW-ITISA47-1_1201_4,4
25102,WEP937245C3A_08-5CW-ITISA47-1_1213_4,4
25103,WEP937245C3A_08-5CW-ITISA47-1_1218_4,4
25104,WEP937245C3A_08-5CW-ITISA47-1_1230_4,4
25105,WEP937245C3A_08-5CW-ITISA47-1_1244_4,4
25106,WEP937245C3A_08-5CW-ITISA47-1_1252_4,4
25107,WEP937245C3A_08-5CW-ITISA47-1_277_2,4
25108,WEP937245C3A_08-5CW-ITISA47-1_367_2,4
25109,WEP937245C3A_08-5CW-ITISA47-1_374_2,4
25110,WEP937245C3A_08-5CW-ITISA47-1_383_2,4
25111,WEP937245C3A_08-5CW-ITISA47-1_386_2,4
25112,WEP937245C3A_08-5CW-ITISA47-1_407_4,4
25113,WEP937245C3A_08-5CW-ITISA47-1_432_4,4
25114,WEP937245C3A_08-5CW-ITISA47-1_435_4,4
25115,WEP937245C3A_08-5CW-ITISA47-1_49_2,4
25116,WEP937245C3A_08-5CW-ITISA47-1_558_2,4
25117,WEP937245C3A_08-5CW-ITISA47-1_573_4,4
25118,WEP937245C3A_08-5CW-ITISA47-1_624_3,4
25119,WEP937245C3A_08-5CW-ITISA47-1_643_3,4
25120,WEP937245C3A_08-5CW-ITISA47-1_72_2,4
25121,WEP937245C3A_08-5CW-ITISA47-2_1141_4,4
25122,WEP937245C3A_08-5CW-ITISA47-2_331_1,4
25123,WEP937245C3A_08-5CW-ITISA47-2_438_1,4
25124,WEP937245C3A_08-5CW-ITISA47-2_445_4,4
25125,WEP937245C3A_08-5CW-ITISA47-2_766_1,4
25126,WEP937245C3A_08-5CW-ITISA47-2_825_1,4
25127,WEP937245C4A_08-5CW-ITISA45-1_1120_1,4
25128,WEP937245C4A_08-5CW-ITISA45-1_1192_1,4
25129,WEP937245C4A_08-5CW-ITISA45-1_1193_1,4
25130,WEP937245C4A_08-5CW-ITISA45-1_1193_3,4
25131,WEP937245C4A_08-5CW-ITISA45-1_183_1,4
25132,WEP937245C4A_08-5CW-ITISA45-1_297_3,4
25133,WEP937245C4A_08-5CW-ITISA45-1_688_2,4
25134,WEP937245C4A_08-5CW-ITISA45-1_729_3,4
25135,WEP937245C4A_08-5CW-ITISA45-1_849_4,4
25136,WEP937245C4A_08-5CW-ITISA45-2_1112_1,4
25137,WEP937245C4A_08-5CW-ITISA45-2_279_2,4
25138,WEP937245C4A_08-5CW-ITISA45-2_837_3,4
25139,WEP937245C4A_08-5CW-ITISA45-2_845_3,4
25140,WEP93724811A_06-5CW-ITISA35-2_141_1,4
25141,WEP93724811A_06-5CW-ITISA35-2_186_1,4
25142,WEP93724811A_11-5CW-ITISA35-1_18_4,4
25143,WEP93724811A_11-5CW-ITISA35-2_107_1,4
25144,WEP93724811A_11-5CW-ITISA35-2_208_3,4
25145,WEP93724811A_16-5CW-ITISA43-1_101_1,4
25146,WEP93724811A_16-5CW-ITISA43-1_103_3,4
25147,WEP93724811A_16-5CW-ITISA43-1_121_1,4
25148,WEP93724811A_16-5CW-ITISA43-1_126_3,4
25149,WEP93724811A_16-5CW-ITISA43-1_128_1,4
25150,WEP93724811A_16-5CW-ITISA43-1_130_2,4
25151,WEP93724811A_16-5CW-ITISA43-1_147_4,4
25152,WEP93724811A_16-5CW-ITISA43-1_157_1,4
25153,WEP93724811A_16-5CW-ITISA43-1_172_2,4
25154,WEP93724811A_16-5CW-ITISA43-1_181_2,4
25155,WEP93724811A_16-5CW-ITISA43-1_186_2,4
25156,WEP93724811A_16-5CW-ITISA43-1_211_2,4
25157,WEP93724811A_16-5CW-ITISA43-1_213_1,4
25158,WEP93724811A_16-5CW-ITISA43-1_253_1,4
25159,WEP93724811A_16-5CW-ITISA43-1_27_4,4
25160,WEP93724811A_16-5CW-ITISA43-1_291_3,4
25161,WEP93724811A_16-5CW-ITISA43-1_298_1,4
25162,WEP93724811A_16-5CW-ITISA43-1_307_3,4
25163,WEP93724811A_16-5CW-ITISA43-1_336_3,4
25164,WEP93724811A_16-5CW-ITISA43-1_344_2,4
25165,WEP93724811A_16-5CW-ITISA43-1_346_3,4
25166,WEP93724811A_16-5CW-ITISA43-1_370_4,4
25167,WEP93724811A_16-5CW-ITISA43-1_375_2,4
25168,WEP93724811A_16-5CW-ITISA43-1_46_1,4
25169,WEP93724811A_16-5CW-ITISA43-1_48_3,4
25170,WEP93724811A_16-5CW-ITISA43-1_49_4,4
25171,WEP93724811A_16-5CW-ITISA43-1_82_2,4
25172,WEP93724811A_16-5CW-ITISA43-2_110_3,4
25173,WEP93724811A_16-5CW-ITISA43-2_148_1,4
25174,WEP93724811A_16-5CW-ITISA43-2_169_1,4
25175,WEP93724811A_16-5CW-ITISA43-2_169_2,4
25176,WEP93724811A_16-5CW-ITISA43-2_169_4,4
25177,WEP93724811A_16-5CW-ITISA43-2_172_2,4
25178,WEP93724811A_16-5CW-ITISA43-2_184_1,4
25179,WEP93724811A_16-5CW-ITISA43-2_187_3,4
25180,WEP93724811A_16-5CW-ITISA43-2_215_1,4
25181,WEP93724811A_16-5CW-ITISA43-2_215_4,4
25182,WEP93724811A_16-5CW-ITISA43-2_224_1,4
25183,WEP93724811A_16-5CW-ITISA43-2_256_4,4
25184,WEP93724811A_16-5CW-ITISA43-2_277_4,4
25185,WEP93724811A_16-5CW-ITISA43-2_28_3,4
25186,WEP93724811A_16-5CW-ITISA43-2_328_1,4
25187,WEP93724811A_16-5CW-ITISA43-2_328_3,4
25188,WEP93724811A_16-5CW-ITISA43-2_328_4,4
25189,WEP93724811A_16-5CW-ITISA43-2_333_4,4
25190,WEP93724811A_16-5CW-ITISA43-2_339_2,4
25191,WEP93724811A_16-5CW-ITISA43-2_339_4,4
25192,WEP93724811A_16-5CW-ITISA43-2_345_3,4
25193,WEP93724811A_16-5CW-ITISA43-2_349_1,4
25194,WEP93724811A_16-5CW-ITISA43-2_353_1,4
25195,WEP93724811A_16-5CW-ITISA43-2_382_2,4
25196,WEP93724811A_16-5CW-ITISA43-2_49_3,4
25197,WEP93724811A_16-5CW-ITISA43-2_84_2,4
25198,WEP93724811A_16-5CW-ITISA43-2_91_1,4
25199,WEP93724811A_16-5CW-ITISA43-2_94_1,4
25200,WEP93724811A_16-5CW-ITISA43-2_97_4,4
25201,WEP93724811A_21-5CW-ITISA35-1_149_3,4
25202,WEP93724811A_21-5CW-ITISA35-1_186_1,4
25203,WEP93724811A_21-5CW-ITISA35-1_222_1,4
25204,WEP93724811A_21-5CW-ITISA35-1_80_3,4
25205,WEP93724811A_21-5CW-ITISA35-2_379_1,4
25206,WEP93724811A_26-5CW-ITISA43-1_105_1,4
25207,WEP93724811A_26-5CW-ITISA43-1_113_2,4
25208,WEP93724811A_26-5CW-ITISA43-1_114_3,4
25209,WEP93724811A_26-5CW-ITISA43-1_127_2,4
25210,WEP93724811A_26-5CW-ITISA43-1_143_4,4
25211,WEP93724811A_26-5CW-ITISA43-1_151_1,4
25212,WEP93724811A_26-5CW-ITISA43-1_152_4,4
25213,WEP93724811A_26-5CW-ITISA43-1_157_2,4
25214,WEP93724811A_26-5CW-ITISA43-1_168_4,4
25215,WEP93724811A_26-5CW-ITISA43-1_187_4,4
25216,WEP93724811A_26-5CW-ITISA43-1_192_3,4
25217,WEP93724811A_26-5CW-ITISA43-1_197_4,4
25218,WEP93724811A_26-5CW-ITISA43-1_199_2,4
25219,WEP93724811A_26-5CW-ITISA43-1_212_1,4
25220,WEP93724811A_26-5CW-ITISA43-1_224_4,4
25221,WEP93724811A_26-5CW-ITISA43-1_225_4,4
25222,WEP93724811A_26-5CW-ITISA43-1_23_1,4
25223,WEP93724811A_26-5CW-ITISA43-1_240_2,4
25224,WEP93724811A_26-5CW-ITISA43-1_241_4,4
25225,WEP93724811A_26-5CW-ITISA43-1_246_2,4
25226,WEP93724811A_26-5CW-ITISA43-1_246_4,4
25227,WEP93724811A_26-5CW-ITISA43-1_24_4,4
25228,WEP93724811A_26-5CW-ITISA43-1_274_4,4
25229,WEP93724811A_26-5CW-ITISA43-1_276_1,4
